ID,Easting,Northing,Latitude(DDD.DDDD),Longitude(DDD.DDDD)
12906,838548,816557,22.287908839,114.198998999
12907,828952,824655,22.361024499,114.105844436
12908,818624,835583,22.459634265,114.005450696
13039,832375,838503,22.486089699,114.139043987
13041,821022,833150,22.437686320,114.028772193
13042,821280,833238,22.438483277,114.031277613
13043,846347,816610,22.288359484,114.274679164
13044,840231,820860,22.326764485,114.215341134
13045,840199,821115,22.329067357,114.215031154
13046,839464,821601,22.333457743,114.207897749
13047,824717,832801,22.434563618,114.064668514
13048,829566,831456,22.422443488,114.111777104
13050,834703,816351,22.286049338,114.161688114
13051,831370,815218,22.275811391,114.129349260
13053,843955,823643,22.351883929,114.251501422
13054,812201,819884,22.317787015,113.943283966
13055,829738,824982,22.363980652,114.113474252
13056,841739,815780,22.280884858,114.229961144
13057,815955,830694,22.415454969,113.979582040
13059,835802,821727,22.334598512,114.172350894
13060,835734,821615,22.333587067,114.171690853
13061,835686,821523,22.332756239,114.171224953
13062,834388,822406,22.340729311,114.158624371
13063,843991,818578,22.306143899,114.251826463
13064,845700,817500,22.296400393,114.268406035
13067,841360,830660,22.415260743,114.226331023
13068,828818,826578,22.378389635,114.104534485
13069,832345,825172,22.365704383,114.138785283
13070,837987,821500,22.332547769,114.193560488
13071,835061,815687,22.280053283,114.165162524
13072,824648,831351,22.421468991,114.064008835
13073,842625,817217,22.293858825,114.238563970
13074,842609,817438,22.295854650,114.238409577
13075,845125,821584,22.333284374,114.262848617
13076,833996,812127,22.247903080,114.154833586
13077,836135,817727,22.298476178,114.175583652
13079,839529,827584,22.387487387,114.208540928
13080,835990,826390,22.376708026,114.174175015
13081,819704,824800,22.362269660,114.016055699
13083,839626,816806,22.290155700,114.209460209
13084,840378,820753,22.325797867,114.216767711
13085,818402,834861,22.453112011,114.003301936
13086,829032,824308,22.357891240,114.106622714
13087,838861,832422,22.431178057,114.202062076
13088,839032,832235,22.429489091,114.203722797
13089,839559,831876,22.426246219,114.208841123
13090,839844,831661,22.424304094,114.211608952
13091,841155,830568,22.414430536,114.224339655
13092,824928,831927,22.426672412,114.066724381
13093,821215,833196,22.438103428,114.030646587
13094,821007,833128,22.437487517,114.028626692
13095,820444,833171,22.437870713,114.023157211
13096,820137,833278,22.438834102,114.020173881
13097,820487,833175,22.437907231,114.023574879
13098,824926,831755,22.425119160,114.066706180
13102,819987,824365,22.358344091,114.018807749
13103,819960,824379,22.358470262,114.018545474
13104,839135,821249,22.330279560,114.204703534
13105,839130,821450,22.332094715,114.204655360
13106,839051,821448,22.332076783,114.203888516
13107,835956,814460,22.268973074,114.173847168
13108,840380,820724,22.325535975,114.216787050
13110,840218,821196,22.329798790,114.215215780
13111,840919,819750,22.316738807,114.222015962
13112,840771,819754,22.316775323,114.220579518
13113,840597,819953,22.318572858,114.218891250
13114,840762,820058,22.319520647,114.220493020
13115,831508,839996,22.499569888,114.130614395
13116,821424,833731,22.442936534,114.032671857
13117,831100,841175,22.510215524,114.126645409
13119,828713,823524,22.350809917,114.103529367
13120,833496,816579,22.288106806,114.149975398
13121,830872,824728,22.361690829,114.124485172
13122,841699,831284,22.420894722,114.229625728
13123,840957,821651,22.333905846,114.222390355
13124,830875,839336,22.493607946,114.124464836
13125,842604,831839,22.425903523,114.238418206
13126,840075,818540,22.305813854,114.213821403
13127,837559,815078,22.274553555,114.189400753
13128,838251,826413,22.376914600,114.196129213
13129,835466,819295,22.312635995,114.169090546
13130,825666,841503,22.513152365,114.073828946
13131,825651,841548,22.513558638,114.073682853
13132,839962,821157,22.329447167,114.212730778
13133,839201,820842,22.326604001,114.205343430
13134,832114,840361,22.502867562,114.136502843
13135,832124,840399,22.503210741,114.136599931
13136,835339,818874,22.308834047,114.167858191
13137,835166,818870,22.308797823,114.166179187
13138,841676,831111,22.419332522,114.229401741
13139,844039,819823,22.317386774,114.252298348
13140,843542,810458,22.232817032,114.247432094
13141,843469,810173,22.230243593,114.246722719
13142,845618,819969,22.318697383,114.267624690
13143,837635,820438,22.322957604,114.190142757
13144,837026,818667,22.306964790,114.184230829
13145,846198,827705,22.388554421,114.273302200
13146,846199,827716,22.388653751,114.273311979
13147,852731,832884,22.435272881,114.336795961
13149,814379,829762,22.407019200,113.964287841
13150,837859,827480,22.386550579,114.192323979
13151,844876,819728,22.316524884,114.260421609
13152,835218,820168,22.320519573,114.166683012
13153,828743,823889,22.354106200,114.103818894
13154,833254,815897,22.281947510,114.147628356
13155,832051,812714,22.253200434,114.135963538
13156,836731,826470,22.377430427,114.181370103
13157,836655,826444,22.377195652,114.180632137
13158,835862,835616,22.460023250,114.172929813
13159,839756,835319,22.457337691,114.210762218
13160,832322,825842,22.371754790,114.138560319
13161,827863,834047,22.445833895,114.095222002
13162,833189,821526,22.332780679,114.146986838
13164,819967,834344,22.448458920,114.018511539
13166,811552,819360,22.313045829,113.936993003
13167,831103,824194,22.356869227,114.126729651
13169,840110,820511,22.323613085,114.214165812
13170,841432,830629,22.414980583,114.227030231
13171,837448,815404,22.277497624,114.188323975
13315,834187,822290,22.339681533,114.156673326
13316,834335,822152,22.338435487,114.158110183
13318,822487,824641,22.360858384,114.043076953
13319,818013,826292,22.375726022,113.999620909
13320,820989,834580,22.450599533,114.028437889
13322,832064,822511,22.341673414,114.136063998
13324,820329,833604,22.441779820,114.022035745
13325,838880,821096,22.328898287,114.202228070
13326,838860,821088,22.328826073,114.202033924
13327,834401,819951,22.318559244,114.158753425
13328,811842,818383,22.304227141,113.939822472
13329,838910,823019,22.346264034,114.202522450
13330,838749,810584,22.233968438,114.200940219
13331,839984,808937,22.219092664,114.212916004
13332,838270,821523,22.332755165,114.196307564
13333,818283,826131,22.374274963,114.002244375
13334,819686,824838,22.362612645,114.015880545
13335,820021,824817,22.362426205,114.019133247
13336,818376,826028,22.373345794,114.003148533
13337,841795,820311,22.321802376,114.230520165
13338,815731,830632,22.414892412,113.977407224
13339,830951,839594,22.495938026,114.125202545
13341,834994,818696,22.307226379,114.164510024
13342,835202,818341,22.304020653,114.166528926
13345,812957,819701,22.316144831,113.950624197
13346,812923,819828,22.317291248,113.950292354
13347,811156,815543,22.278570538,113.933209412
13348,831093,823949,22.354656712,114.126633358
13349,821213,834695,22.451640017,114.030612970
13350,821259,834433,22.449274452,114.031062338
13351,839156,821158,22.329457742,114.204907210
13352,839599,821388,22.331533973,114.209207742
13353,818544,834070,22.445970436,114.004690313
13354,819104,818363,22.304134183,114.010299390
13355,819157,818420,22.304649453,114.010813140
13356,819147,818555,22.305868480,114.010714649
13357,833677,838427,22.485405858,114.151696359
13358,831343,841024,22.508852656,114.129007652
13359,815688,826927,22.381434075,113.977037402
13360,846127,815741,22.280513147,114.272538984
13362,833893,845485,22.549142546,114.153784768
13363,833874,845494,22.549223793,114.153600037
13364,835442,817694,22.298177977,114.168858435
13365,833392,820945,22.327534263,114.148958379
13366,832953,821203,22.329863364,114.144696679
13367,833882,821270,22.330469950,114.153714096
13368,837431,827116,22.383263814,114.188167567
13369,841119,829585,22.405553666,114.223987008
13370,841577,830956,22.417933107,114.228439648
13371,842110,818734,22.307560086,114.233571840
13372,819669,824847,22.362693756,114.015715400
13373,820050,824301,22.357766734,114.019420042
13374,837489,813976,22.264601830,114.188720711
13375,835683,824835,22.362665462,114.171194630
13376,819949,824393,22.358596585,114.018438536
13377,834892,824402,22.358754785,114.163515211
13378,834816,824550,22.360091244,114.162777216
13379,832260,826900,22.381308946,114.137955670
13380,832218,826957,22.381823587,114.137547695
13381,838807,826891,22.381230458,114.201528708
13384,835530,833820,22.443804457,114.169705020
13385,830947,839767,22.497500272,114.125163092
13386,838121,822434,22.340982186,114.194862294
13387,840869,818734,22.307563852,114.221527752
13388,815347,828447,22.395156252,113.973706291
13389,824588,831229,22.420366866,114.063426948
13390,824692,831292,22.420936491,114.064436637
13391,820424,834624,22.450991731,114.022948453
13392,839634,827697,22.388507633,114.209560788
13393,831306,824150,22.356472480,114.128700625
13394,848779,828082,22.391942028,114.298368584
13395,833031,821117,22.329086883,114.145453975
13396,811820,816802,22.289949545,113.939633067
13398,840188,819656,22.315891752,114.214920805
13399,821261,834471,22.449617625,114.031081409
13400,821090,834694,22.451629900,114.029418020
13401,817488,832433,22.431176380,113.994450908
13402,836844,818684,22.307118382,114.182464506
13403,835387,819303,22.312708201,114.168323807
13404,836104,821446,22.332060974,114.175282442
13405,838145,822017,22.337216412,114.195094783
13408,840253,821037,22.328362847,114.215555118
13409,830624,824396,22.358691892,114.122078539
13410,830417,824686,22.361310058,114.120067780
13413,843024,814892,22.272861094,114.242426149
13414,837444,819264,22.312355826,114.188288005
13415,837655,818754,22.307750060,114.190335419
13416,837819,819991,22.318920773,114.191928267
13417,838840,822120,22.338145660,114.201841454
13418,842888,840828,22.507076942,114.241214288
13419,842947,840699,22.505911792,114.241787165
13420,838781,821191,22.329756341,114.201267263
13421,839434,819204,22.311811475,114.207601794
13422,839457,819224,22.311992045,114.207825059
13423,839932,821358,22.331262378,114.212440039
13424,842177,817260,22.294248737,114.234216647
13425,835121,818877,22.308861008,114.165742446
10000001,837993,828730,22.397838591,114.193626557
10000002,837625,828872,22.399121254,114.190052881
10000003,842819,819673,22.316037264,114.240456630
10000004,832982,822003,22.337087882,114.144976532
10000005,834009,821564,22.333125112,114.154946437
10000006,842699,817318,22.294770642,114.239282486
10000007,812659,825519,22.368680194,113.947646040
10000008,812788,825508,22.368582627,113.948898702
10000009,814791,826388,22.376555663,113.968334602
10000010,814805,826397,22.376637112,113.968470419
10000011,815174,830412,22.412898950,113.972000258
10000012,814831,830402,22.412804389,113.968669044
10000013,815013,830337,22.412219679,113.970437564
10000014,815334,830549,22.414138082,113.973552440
10000015,815685,830565,22.414286821,113.976961313
10000016,840068,830731,22.415905264,114.213782497
10000017,839162,832142,22.428649042,114.204985396
10000018,840085,830744,22.416022622,114.213947643
10000019,845040,819875,22.317851552,114.262014159
10000166,830005,825647,22.369986953,114.116063962
10000167,828590,825770,22.371091966,114.102324478
10000168,815197,827179,22.383703795,113.972266365
10000169,821819,833970,22.445098187,114.036506918
10000170,820863,834454,22.449460570,114.027215015
10000171,842211,820112,22.320003902,114.234557176
10000172,831295,824156,22.356526632,114.128593813
10000173,833926,816306,22.285642081,114.154148433
10000174,837993,820271,22.321449173,114.193617402
10000175,820342,833813,22.443667300,114.022159940
10000176,831188,840260,22.501952988,114.127503633
10000177,832513,839198,22.492366138,114.140383364
10000178,830785,840827,22.507071969,114.123585055
10000179,833927,845804,22.552023271,114.154114842
10000180,832503,839105,22.491526289,114.140286405
10000181,837842,822929,22.345452596,114.192154401
10000182,839281,828070,22.391876672,114.206133597
10000183,846270,826977,22.381979792,114.273996808
10000184,841675,819574,22.315147211,114.229352938
10000185,835478,834874,22.453322529,114.169199339
10000186,839675,821665,22.334035295,114.209946049
10000187,821609,833884,22.444319784,114.034467632
10000188,841412,820918,22.327285130,114.226804668
10000189,844790,820556,22.324002636,114.259591322
10000190,832245,838039,22.481899288,114.137781881
10000191,832396,838271,22.483994692,114.139248621
10000192,843758,814010,22.264893034,114.249543850
10000194,840158,820003,22.319025437,114.214630477
10000195,841008,819399,22.313568824,114.222878737
10000196,829931,825274,22.366618292,114.115346941
10000197,832505,822262,22.339425823,114.140345594
10000198,814085,826492,22.377485853,113.961477996
10000199,838150,826421,22.376986958,114.195148518
10000200,835393,821771,22.334995699,114.168380699
10000201,842367,819755,22.316779434,114.236069952
10000202,839549,816934,22.291311768,114.208713267
